# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
01:33:38 test_determinism 1 9.75 15.11 250
01:33:40 test_determinism 1 9.75 15.12 250
01:33:42 test_determinism 1 9.77 15.09 250
01:33:44 test_determinism 1 9.78 15.08 250
01:33:46 test_determinism 1 9.79 15.07 250
01:33:48 test_determinism 1 9.79 15.07 250
01:33:50 test_determinism 1 9.79 15.07 250
01:33:52 test_determinism 1 9.80 15.06 250
01:33:54 test_determinism 1 9.81 15.04 250
01:33:56 test_determinism 1 9.81 15.04 250
01:33:58 test_determinism 1 9.81 15.04 250
01:34:00 test_determinism 1 9.82 15.06 250
01:34:02 test_determinism 1 9.83 15.05 250
01:34:04 test_determinism 1 9.85 15.03 250
01:34:06 test_determinism 1 9.89 14.98 250
01:34:08 test_determinism 1 9.85 15.02 250
01:34:10 test_determinism 1 9.85 15.02 250
01:34:12 test_determinism 1 9.85 15.02 250
01:34:14 test_determinism 1 9.85 15.02 332
01:34:16 test_determinism 1 9.85 15.02 332
01:34:18 test_determinism 1 9.85 15.02 332
01:34:20 test_determinism 1 9.85 15.02 332
01:34:22 test_determinism 1 9.85 15.02 332
01:34:24 test_determinism 1 9.85 15.02 332
01:34:26 test_determinism 1 9.85 15.02 332
01:34:28 test_determinism 1 9.85 15.02 332
01:34:30 test_determinism 1 9.85 15.02 332
01:34:32 test_determinism 1 9.85 15.03 332
01:34:34 test_determinism 1 9.85 15.03 332
01:34:36 test_determinism 1 9.85 15.03 332
01:34:38 test_determinism 1 9.85 15.03 332
01:34:40 test_determinism 1 9.85 15.02 332
01:34:42 test_determinism 1 9.85 15.02 332
01:34:44 test_determinism 1 9.85 15.02 332
01:34:46 test_determinism 1 9.85 15.02 332
01:34:48 test_determinism 1 9.85 15.02 332
01:34:50 test_determinism 1 9.85 15.02 332
01:34:52 test_determinism 1 9.85 15.02 332
01:34:54 test_determinism 1 9.85 15.02 332
01:34:56 test_determinism 1 9.85 15.02 332
01:34:58 test_determinism 1 9.85 15.01 332
01:35:00 test_determinism 1 9.85 15.01 332
01:35:02 test_determinism 1 9.85 15.01 332
01:35:04 test_determinism 1 9.85 15.01 332
01:35:06 test_determinism 1 9.85 15.01 332
