# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
03:57:59 test_determinism 1 9.23 15.57 250
03:58:01 test_determinism 1 9.23 15.58 250
03:58:03 test_determinism 1 9.23 15.57 250
03:58:05 test_determinism 1 9.25 15.56 250
03:58:07 test_determinism 1 9.26 15.54 250
03:58:09 test_determinism 1 9.25 15.57 250
03:58:11 test_determinism 1 9.25 15.56 250
03:58:13 test_determinism 1 9.27 15.54 250
03:58:15 test_determinism 1 9.26 15.55 250
03:58:17 test_determinism 1 9.27 15.54 250
03:58:19 test_determinism 1 9.26 15.55 250
03:58:21 test_determinism 1 9.47 15.34 250
03:58:23 test_determinism 1 9.70 15.11 250
03:58:25 test_determinism 1 9.71 15.10 250
03:58:27 test_determinism 1 9.72 15.09 250
03:58:29 test_determinism 1 9.74 15.07 250
03:58:31 test_determinism 1 9.71 15.10 250
03:58:33 test_determinism 1 9.72 15.10 250
03:58:35 test_determinism 1 9.72 15.09 250
03:58:37 test_determinism 1 9.72 15.09 250
03:58:39 test_determinism 1 9.73 15.08 250
03:58:41 test_determinism 1 9.75 15.06 250
03:58:43 test_determinism 1 9.73 15.08 250
03:58:45 test_determinism 1 9.73 15.08 250
03:58:47 test_determinism 1 9.74 15.07 250
03:58:49 test_determinism 1 9.73 15.08 250
03:58:51 test_determinism 1 9.73 15.08 250
03:58:53 test_determinism 1 9.73 15.08 250
03:58:55 test_determinism 1 9.73 15.08 250
03:58:57 test_determinism 1 9.73 15.08 250
03:58:59 test_determinism 1 9.75 15.07 250
03:59:01 test_determinism 1 9.75 15.06 250
03:59:03 test_determinism 1 9.75 15.03 250
03:59:05 test_determinism 1 9.77 15.02 250
03:59:07 test_determinism 1 9.75 15.04 250
03:59:09 test_determinism 1 9.75 15.04 250
03:59:11 test_determinism 1 9.75 15.03 250
03:59:13 test_determinism 1 9.77 15.01 250
03:59:15 test_determinism 1 9.75 15.04 250
03:59:17 test_determinism 1 9.76 15.03 250
03:59:19 test_determinism 1 9.77 15.01 250
03:59:21 test_determinism 1 9.78 15.02 250
03:59:23 test_determinism 1 9.80 14.99 250
03:59:25 test_determinism 1 9.79 14.99 250
03:59:27 test_determinism 1 9.79 14.99 250
03:59:29 test_determinism 1 9.80 14.96 250
03:59:31 test_determinism 1 9.80 14.95 250
03:59:33 test_determinism 1 9.81 14.94 250
03:59:35 test_determinism 1 9.81 14.94 250
03:59:37 test_determinism 1 9.81 14.93 250
03:59:39 test_determinism 1 9.82 14.93 250
03:59:41 test_determinism 1 9.84 14.93 250
03:59:43 test_determinism 1 9.84 14.89 250
03:59:45 test_determinism 1 9.90 14.85 250
03:59:47 test_determinism 1 9.85 14.90 250
03:59:49 test_determinism 1 9.85 14.90 250
03:59:51 test_determinism 1 9.85 14.89 250
03:59:53 test_determinism 1 9.85 14.89 332
03:59:55 test_determinism 1 9.82 14.92 332
03:59:57 test_determinism 1 9.82 14.89 332
03:59:59 test_determinism 1 9.82 14.92 332
04:00:01 test_determinism 1 9.82 14.93 332
04:00:03 test_determinism 1 9.82 14.93 332
04:00:05 test_determinism 1 9.82 14.93 332
04:00:07 test_determinism 1 9.82 14.93 332
04:00:09 test_determinism 1 9.82 14.92 332
04:00:11 test_determinism 1 9.82 14.93 332
04:00:13 test_determinism 1 9.82 14.92 332
04:00:15 test_determinism 1 9.82 14.93 332
04:00:17 test_determinism 1 9.82 14.92 332
04:00:19 test_determinism 1 9.82 14.92 332
04:00:21 test_determinism 1 9.82 14.92 332
04:00:23 test_determinism 1 9.82 14.92 332
04:00:25 test_determinism 1 9.82 14.92 332
04:00:27 test_determinism 1 9.82 14.88 332
04:00:29 test_determinism 1 9.82 14.93 332
04:00:31 test_determinism 1 9.82 14.91 332
04:00:33 test_determinism 1 9.82 14.91 332
04:00:35 test_determinism 1 9.82 14.91 332
04:00:37 test_determinism 1 9.82 14.91 332
04:00:39 test_determinism 1 9.82 14.91 332
04:00:41 test_determinism 1 9.82 14.91 332
04:00:43 test_determinism 1 9.82 14.91 332
04:00:45 test_determinism 1 9.82 14.91 332
04:00:47 test_determinism 1 9.82 14.91 332
04:00:49 test_determinism 1 9.82 14.91 332
04:00:51 test_determinism 1 9.82 14.91 332
04:00:53 test_determinism 1 9.82 14.90 332
04:00:55 test_determinism 1 9.82 14.92 332
04:00:57 test_determinism 1 9.82 14.91 332
04:00:59 test_determinism 1 9.82 14.91 332
04:01:01 test_determinism 1 9.82 14.91 332
04:01:03 test_determinism 1 9.82 14.94 332
04:01:05 test_determinism 1 9.82 14.93 332
04:01:07 test_determinism 1 9.82 14.91 332
04:01:09 test_determinism 1 9.82 14.92 332
04:01:11 test_determinism 1 9.82 14.90 332
04:01:13 test_determinism 1 9.82 14.91 332
04:01:15 test_determinism 2 10.03 14.79 445
04:01:17 test_determinism 2 10.03 14.79 445
04:01:19 test_determinism 2 10.03 14.79 445
04:01:21 test_determinism 2 10.03 14.79 445
04:01:23 test_determinism 2 10.03 14.79 445
04:01:25 test_determinism 2 10.06 14.76 445
04:01:27 test_determinism 2 10.06 14.73 445
04:01:29 test_determinism 2 10.14 14.66 445
04:01:31 test_determinism 2 10.22 14.57 445
04:01:33 test_determinism 2 10.50 14.30 445
04:01:35 test_determinism 2 10.63 14.16 445
04:01:37 test_determinism 2 10.64 14.15 445
04:01:39 test_determinism 2 10.77 14.00 445
04:01:41 test_determinism 2 11.10 13.67 445
04:01:43 test_determinism 2 11.52 13.25 445
04:01:45 test_determinism 2 11.53 13.24 445
04:01:47 test_determinism 2 11.80 12.97 445
04:01:49 test_determinism 2 12.13 12.64 445
04:01:51 test_determinism 2 12.33 12.44 445
04:01:53 test_determinism 2 12.64 12.13 445
04:01:55 test_determinism 2 12.86 11.91 445
04:01:57 test_determinism 2 13.15 11.63 445
04:01:59 test_determinism 2 13.37 11.40 445
04:02:01 test_determinism 2 13.77 11.00 445
04:02:03 test_determinism 2 13.98 10.79 445
04:02:05 test_determinism 2 14.17 10.59 445
04:02:07 test_determinism 2 14.29 10.45 445
04:02:09 test_determinism 2 14.31 10.42 445
04:02:11 test_determinism 2 14.46 10.32 445
04:02:13 test_determinism 2 14.62 10.16 445
04:02:15 test_determinism 2 14.77 10.01 445
04:02:17 test_determinism 2 14.78 10.00 445
04:02:19 test_determinism 2 14.80 9.98 445
04:02:21 test_determinism 2 14.80 9.98 445
04:02:23 test_determinism 2 14.80 9.98 445
04:02:25 test_determinism 2 14.80 9.98 445
04:02:27 test_determinism 2 14.80 9.98 445
04:02:29 test_determinism 2 14.80 9.98 445
04:02:31 test_determinism 2 14.80 9.98 445
04:02:33 test_determinism 2 14.81 9.97 445
04:02:35 test_determinism 2 14.81 9.97 445
04:02:37 test_determinism 2 15.02 9.76 445
04:02:39 test_determinism 2 15.03 9.76 445
04:02:41 test_determinism 2 15.04 9.75 445
04:02:43 test_determinism 2 15.14 9.64 445
04:02:45 test_determinism 2 15.12 9.66 445
04:02:47 test_determinism 2 15.12 9.66 445
04:02:49 test_determinism 2 15.02 9.76 445
04:02:51 test_determinism 2 10.02 14.77 445
04:02:53 test_determinism 2 10.02 14.77 445
04:02:55 test_determinism 2 10.02 14.76 445
04:02:57 test_determinism 2 10.02 14.78 445
04:02:59 test_determinism 2 10.02 14.78 445
04:03:01 test_determinism 2 10.05 14.75 445
04:03:03 test_determinism 2 10.06 14.75 445
04:03:05 test_determinism 2 10.12 14.69 445
04:03:08 test_determinism 2 10.22 14.58 445
04:03:10 test_determinism 2 10.39 14.41 445
04:03:12 test_determinism 2 10.50 14.31 445
04:03:14 test_determinism 2 10.64 14.17 445
04:03:16 test_determinism 2 10.65 13.89 445
04:03:18 test_determinism 2 11.09 13.71 445
04:03:20 test_determinism 2 11.36 13.44 445
04:03:22 test_determinism 2 11.52 13.28 445
04:03:24 test_determinism 2 11.52 13.28 445
04:03:26 test_determinism 2 12.05 12.75 445
04:03:28 test_determinism 2 12.27 12.53 445
04:03:30 test_determinism 2 12.47 12.33 445
04:03:32 test_determinism 2 12.84 11.96 445
04:03:34 test_determinism 2 12.98 11.82 445
04:03:36 test_determinism 2 13.35 11.44 445
04:03:38 test_determinism 2 13.62 11.17 445
04:03:40 test_determinism 2 13.87 10.92 445
04:03:42 test_determinism 2 14.01 10.78 445
04:03:44 test_determinism 2 14.28 10.51 445
04:03:46 test_determinism 2 14.31 10.08 445
04:03:48 test_determinism 2 14.30 9.81 445
04:03:50 test_determinism 2 14.38 9.63 445
04:03:52 test_determinism 2 14.56 9.49 445
04:03:54 test_determinism 2 14.62 10.15 445
04:03:56 test_determinism 2 14.76 10.01 445
04:03:58 test_determinism 2 14.78 10.03 445
04:04:00 test_determinism 2 14.79 10.01 445
04:04:02 test_determinism 2 14.79 10.01 445
04:04:04 test_determinism 2 14.80 9.99 445
04:04:06 test_determinism 2 14.80 9.99 445
04:04:08 test_determinism 2 14.80 9.99 445
04:04:10 test_determinism 2 14.80 9.99 445
04:04:12 test_determinism 2 14.81 9.98 445
04:04:14 test_determinism 2 14.81 9.98 445
04:04:16 test_determinism 2 14.81 9.98 445
04:04:18 test_determinism 2 15.03 9.77 445
04:04:20 test_determinism 2 15.04 9.77 445
04:04:22 test_determinism 2 15.08 9.73 445
04:04:24 test_determinism 2 15.12 9.69 445
04:04:26 test_determinism 2 15.12 9.69 445
04:04:28 test_determinism 2 15.02 9.79 445
04:04:30 test_determinism 2 9.82 14.22 445
04:04:32 test_determinism 2 10.03 14.79 445
04:04:34 test_determinism 2 10.03 14.79 445
04:04:36 test_determinism 2 10.03 14.79 445
04:04:38 test_determinism 2 10.03 14.79 445
04:04:40 test_determinism 2 10.03 14.79 445
04:04:42 test_determinism 2 10.03 14.79 445
04:04:44 test_determinism 2 10.03 14.79 445
04:04:46 test_determinism 2 10.05 14.76 445
04:04:48 test_determinism 2 10.09 14.72 445
04:04:50 test_determinism 2 10.19 14.62 445
04:04:52 test_determinism 2 10.24 14.57 445
04:04:54 test_determinism 2 10.70 14.11 445
04:04:56 test_determinism 2 11.07 13.74 445
04:04:58 test_determinism 2 11.35 13.45 445
04:05:00 test_determinism 2 11.69 13.11 445
04:05:02 test_determinism 2 11.84 12.97 445
04:05:04 test_determinism 2 12.03 12.77 445
04:05:06 test_determinism 2 12.19 12.61 445
04:05:08 test_determinism 2 12.44 12.37 445
04:05:10 test_determinism 2 12.58 12.23 445
04:05:12 test_determinism 2 12.77 12.04 445
04:05:14 test_determinism 2 12.79 12.02 445
04:05:16 test_determinism 2 12.78 12.02 445
04:05:18 test_determinism 2 12.78 12.01 445
04:05:20 test_determinism 2 12.80 11.99 445
04:05:22 test_determinism 2 12.79 12.00 445
04:05:24 test_determinism 2 12.79 12.02 445
04:05:26 test_determinism 2 12.81 12.00 445
04:05:28 test_determinism 2 12.80 12.01 445
04:05:30 test_determinism 2 12.81 12.00 445
04:05:32 test_determinism 2 12.87 11.94 445
04:05:34 test_determinism 2 12.89 11.92 445
04:05:36 test_determinism 2 12.95 11.84 445
04:05:38 test_determinism 2 13.15 11.63 445
04:05:40 test_determinism 2 13.29 11.50 445
04:05:42 test_determinism 2 13.29 11.49 445
04:05:44 test_determinism 2 13.29 11.50 445
04:05:46 test_determinism 2 13.29 11.48 445
04:05:48 test_determinism 2 13.32 11.45 445
04:05:50 test_determinism 2 13.34 11.43 445
04:05:52 test_determinism 2 13.33 11.46 445
04:05:54 test_determinism 2 13.33 11.45 445
04:05:56 test_determinism 1 9.82 14.89 600
04:05:58 test_determinism 1 9.77 14.94 600
04:06:00 test_determinism 0 0.00 24.67 600
04:06:02 test_determinism 1 0.27 24.46 601
04:06:04 test_terrain 1 0.30 24.43 620
04:06:06 test_terrain 1 0.30 24.43 620
04:06:08 test_terrain 1 0.30 24.43 620
04:06:10 test_terrain 1 0.30 24.37 620
04:06:12 test_terrain 1 0.30 24.43 620
04:06:14 test_terrain 1 0.30 24.46 620
04:06:16 test_terrain 1 0.30 24.46 620
04:06:18 test_terrain 1 0.30 24.46 620
04:06:20 test_terrain 1 0.41 24.35 620
04:06:22 test_terrain 1 0.50 24.27 620
04:06:24 test_terrain 1 0.71 24.05 620
04:06:26 test_terrain 1 0.80 23.97 620
04:06:28 test_terrain 1 1.19 23.57 620
04:06:30 test_terrain 1 1.46 23.31 620
04:06:32 test_terrain 1 1.71 23.06 620
04:06:34 test_terrain 1 1.93 22.83 620
04:06:36 test_terrain 1 2.09 22.67 620
04:06:38 test_terrain 1 2.34 22.42 620
